02912	28806023	com	Open COM3 @ 115200 baud Ctrl-X (UsbSerial)
08597	29510532	tx	[3F]
08598	29510537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08599	29510783	tx	[3F]
08600	29510788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08601	29511032	tx	[3F]
08602	29511038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08603	29511282	tx	[3F]
08604	29511287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08605	29511532	tx	[3F]
08606	29511538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08607	29511782	tx	[3F]
08608	29511791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08609	29512032	tx	[3F]
08610	29512040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08611	29512283	tx	[3F]
08612	29512289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08613	29512532	tx	[3F]
08614	29512537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08615	29512784	tx	[3F]
08616	29512789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08617	29513032	tx	[3F]
08618	29513038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08619	29513282	tx	[3F]
08620	29513288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08621	29513533	tx	[3F]
08622	29513539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08623	29513783	tx	[3F]
08624	29513789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08625	29514032	tx	[3F]
08626	29514037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08627	29514282	tx	[3F]
08628	29514291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08629	29514533	tx	[3F]
08630	29514540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08631	29514783	tx	[3F]
08632	29514789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08633	29515032	tx	[3F]
08634	29515037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08635	29515283	tx	[3F]
08636	29515289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08637	29515533	tx	[3F]
08638	29515538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08639	29515782	tx	[3F]
08640	29515787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08641	29516032	tx	[3F]
08642	29516038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08643	29516283	tx	[3F]
08644	29516288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08645	29516532	tx	[3F]
08646	29516538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08647	29516782	tx	[3F]
08648	29516789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08649	29517033	tx	[3F]
08650	29517040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08651	29517282	tx	[3F]
08652	29517287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08653	29517533	tx	[3F]
08654	29517538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08655	29517782	tx	[3F]
08656	29517790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08657	29518033	tx	[3F]
08658	29518038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08659	29518282	tx	[3F]
08660	29518287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08661	29518532	tx	[3F]
08662	29518537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08663	29518783	tx	[3F]
08664	29518789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08665	29519032	tx	[3F]
08666	29519038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08667	29519283	tx	[3F]
08668	29519291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08669	29519533	tx	[3F]
08670	29519539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08671	29519783	tx	[3F]
08672	29519789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08673	29520033	tx	[3F]
08674	29520039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08675	29520282	tx	[3F]
08676	29520287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08677	29520532	tx	[3F]
08678	29520538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08679	29520783	tx	[3F]
08680	29520788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08681	29521033	tx	[3F]
08682	29521038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08683	29521283	tx	[3F]
08684	29521289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08685	29521533	tx	[3F]
08686	29521544	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08687	29521783	tx	[3F]
08688	29521791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08689	29522032	tx	[3F]
08690	29522041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08691	29522284	tx	[3F]
08692	29522289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08693	29522533	tx	[3F]
08694	29522538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08695	29522783	tx	[3F]
08696	29522789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08697	29523032	tx	[3F]
08698	29523038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08699	29523282	tx	[3F]
08700	29523288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08701	29523533	tx	[3F]
08702	29523538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08703	29523782	tx	[3F]
08704	29523787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08705	29524032	tx	[3F]
08706	29524037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08707	29524282	tx	[3F]
08708	29524289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08709	29524532	tx	[3F]
08710	29524539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08711	29524782	tx	[3F]
08712	29524787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08713	29525032	tx	[3F]
08714	29525037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08715	29525282	tx	[3F]
08716	29525287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08717	29525532	tx	[3F]
08718	29525537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08719	29525783	tx	[3F]
08720	29525788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08721	29526033	tx	[3F]
08722	29526038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08723	29526282	tx	[3F]
08724	29526287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08725	29526532	tx	[3F]
08726	29526537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08727	29526782	tx	[3F]
08728	29526789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08729	29527032	tx	[3F]
08730	29527039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08731	29527282	tx	[3F]
08732	29527287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08733	29527532	tx	[3F]
08734	29527537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08735	29527782	tx	[3F]
08736	29527787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08737	29528032	tx	[3F]
08738	29528037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08739	29528282	tx	[3F]
08740	29528288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08741	29528533	tx	[3F]
08742	29528538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08743	29528782	tx	[3F]
08744	29528787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08745	29529034	tx	[3F]
08746	29529039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08747	29529285	tx	[3F]
08748	29529294	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08749	29529533	tx	[3F]
08750	29529540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08751	29529782	tx	[3F]
08752	29529787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08753	29530032	tx	[3F]
08754	29530037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08755	29530282	tx	[3F]
08756	29530287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08757	29530532	tx	[3F]
08758	29530537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08759	29530783	tx	[3F]
08760	29530788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08761	29531033	tx	[3F]
08762	29531038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08763	29531282	tx	[3F]
08764	29531287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08765	29531532	tx	[3F]
08766	29531538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08767	29531783	tx	[3F]
08768	29531794	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08769	29532033	tx	[3F]
08770	29532040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08771	29532283	tx	[3F]
08772	29532289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08773	29532533	tx	[3F]
08774	29532539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08775	29532783	tx	[3F]
08776	29532788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08777	29533032	tx	[3F]
08778	29533038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08779	29533283	tx	[3F]
08780	29533289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08781	29533533	tx	[3F]
08782	29533538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08783	29533783	tx	[3F]
08784	29533789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08785	29534033	tx	[3F]
08786	29534038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08787	29534283	tx	[3F]
08788	29534291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08789	29534533	tx	[3F]
08790	29534540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08791	29534783	tx	[3F]
08792	29534789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08793	29535032	tx	[3F]
08794	29535038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08795	29535283	tx	[3F]
08796	29535288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08797	29535532	tx	[3F]
08798	29535537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08799	29535782	tx	[3F]
08800	29535788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08801	29536033	tx	[3F]
08802	29536039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08803	29536282	tx	[3F]
08804	29536287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08805	29536533	tx	[3F]
08806	29536538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08807	29536783	tx	[3F]
08808	29536790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08809	29537033	tx	[3F]
08810	29537040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08811	29537282	tx	[3F]
08812	29537287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08813	29537533	tx	[3F]
08814	29537539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08815	29537783	tx	[3F]
08816	29537789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08817	29538032	tx	[3F]
08818	29538037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08819	29538283	tx	[3F]
08820	29538289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08821	29538533	tx	[3F]
08822	29538540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08823	29538783	tx	[3F]
08824	29538788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08825	29539033	tx	[3F]
08826	29539039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08827	29539283	tx	[3F]
08828	29539290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08829	29539532	tx	[3F]
08830	29539539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08831	29539782	tx	[3F]
08832	29539787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08833	29540033	tx	[3F]
08834	29540039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08835	29540283	tx	[3F]
08836	29540289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08837	29540533	tx	[3F]
08838	29540539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08839	29540783	tx	[3F]
08840	29540789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08841	29541032	tx	[3F]
08842	29541037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08843	29541283	tx	[3F]
08844	29541289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08845	29541533	tx	[3F]
08846	29541539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08847	29541782	tx	[3F]
08848	29541790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08849	29542032	tx	[3F]
08850	29542039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08851	29542282	tx	[3F]
08852	29542287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08853	29542533	tx	[3F]
08854	29542538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08855	29542783	tx	[3F]
08856	29542788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08857	29543032	tx	[3F]
08858	29543038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08859	29543283	tx	[3F]
08860	29543288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08861	29543533	tx	[3F]
08862	29543544	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08863	29543782	tx	[3F]
08864	29543788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08865	29544032	tx	[3F]
08866	29544039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08867	29544282	tx	[3F]
08868	29544290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08869	29544533	tx	[3F]
08870	29544541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08871	29544785	tx	[3F]
08872	29544829	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08873	29545032	tx	[3F]
08874	29545038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08875	29545282	tx	[3F]
08876	29545288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08877	29545533	tx	[3F]
08878	29545539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08879	29545782	tx	[3F]
08880	29545787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08881	29546033	tx	[3F]
08882	29546039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08883	29546283	tx	[3F]
08884	29546289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08885	29546534	tx	[3F]
08886	29546543	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08887	29546782	tx	[3F]
08888	29546790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08889	29547033	tx	[3F]
08890	29547040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08891	29547283	tx	[3F]
08892	29547289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08893	29547532	tx	[3F]
08894	29547538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08895	29547784	tx	[3F]
08896	29547789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08897	29548033	tx	[3F]
08898	29548039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08899	29548282	tx	[3F]
08900	29548287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08901	29548534	tx	[3F]
08902	29548541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08903	29548783	tx	[3F]
08904	29548788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08905	29549033	tx	[3F]
08906	29549039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08907	29549283	tx	[3F]
08908	29549290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08909	29549533	tx	[3F]
08910	29549540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08911	29549782	tx	[3F]
08912	29549787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08913	29550032	tx	[3F]
08914	29550038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08915	29550282	tx	[3F]
08916	29550289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08917	29550532	tx	[3F]
08918	29550537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08919	29550782	tx	[3F]
08920	29550788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08921	29551034	tx	[3F]
08922	29551039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08923	29551283	tx	[3F]
08924	29551288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08925	29551533	tx	[3F]
08926	29551539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08927	29551783	tx	[3F]
08928	29551791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08929	29552032	tx	[3F]
08930	29552039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08931	29552282	tx	[3F]
08932	29552287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08933	29552533	tx	[3F]
08934	29552538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08935	29552782	tx	[3F]
08936	29552787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08937	29553032	tx	[3F]
08938	29553037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08939	29553282	tx	[3F]
08940	29553287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08941	29553533	tx	[3F]
08942	29553538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08943	29553783	tx	[3F]
08944	29553789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08945	29554032	tx	[3F]
08946	29554037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08947	29554283	tx	[3F]
08948	29554298	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08949	29554532	tx	[3F]
08950	29554539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08951	29554782	tx	[3F]
08952	29554789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08953	29555033	tx	[3F]
08954	29555038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08955	29555283	tx	[3F]
08956	29555288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08957	29555533	tx	[3F]
08958	29555539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08959	29555782	tx	[3F]
08960	29555787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08961	29556033	tx	[3F]
08962	29556038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08963	29556282	tx	[3F]
08964	29556288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08965	29556533	tx	[3F]
08966	29556538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08967	29556783	tx	[3F]
08968	29556791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08969	29557032	tx	[3F]
08970	29557039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08971	29557282	tx	[3F]
08972	29557288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08973	29557532	tx	[3F]
08974	29557537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08975	29557782	tx	[3F]
08976	29557788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08977	29558033	tx	[3F]
08978	29558038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08979	29558283	tx	[3F]
08980	29558288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08981	29558533	tx	[3F]
08982	29558538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08983	29558782	tx	[3F]
08984	29558788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08985	29559032	tx	[3F]
08986	29559037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08987	29559282	tx	[3F]
08988	29559290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
08989	29559533	tx	[3F]
08990	29559540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
08991	29559782	tx	[3F]
08992	29559787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08993	29560032	tx	[3F]
08994	29560037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08995	29560283	tx	[3F]
08996	29560288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08997	29560538	tx	[3F]
08998	29560544	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
08999	29560783	tx	[3F]
09000	29560788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09001	29561033	tx	[3F]
09002	29561044	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09003	29561283	tx	[3F]
09004	29561289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09005	29561532	tx	[3F]
09006	29561537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09007	29561783	tx	[3F]
09008	29561791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
09009	29562033	tx	[3F]
09010	29562040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
09011	29562282	tx	[3F]
09012	29562287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09013	29562533	tx	[3F]
09014	29562539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09015	29562783	tx	[3F]
09016	29562788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09017	29563039	tx	[3F]
09018	29563045	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09019	29563283	tx	[3F]
09020	29563289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09021	29563533	tx	[3F]
09022	29563538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09023	29563783	tx	[3F]
09024	29563789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09025	29564033	tx	[3F]
09026	29564039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09027	29564283	tx	[3F]
09028	29564290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
09029	29564532	tx	[3F]
09030	29564540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
09031	29564782	tx	[3F]
09032	29564788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09033	29565032	tx	[3F]
09034	29565038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09035	29565283	tx	[3F]
09036	29565288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09037	29565533	tx	[3F]
09038	29565540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09039	29565782	tx	[3F]
09040	29565787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09041	29566032	tx	[3F]
09042	29566037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09043	29566283	tx	[3F]
09044	29566288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09045	29566532	tx	[3F]
09046	29566539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09047	29566782	tx	[3F]
09048	29566790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
09049	29567033	tx	[3F]
09050	29567041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
09051	29567282	tx	[3F]
09052	29567287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09053	29567533	tx	[3F]
09054	29567539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09055	29567783	tx	[3F]
09056	29567789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09057	29568034	tx	[3F]
09058	29568049	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09059	29568282	tx	[3F]
09060	29568288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09061	29568532	tx	[3F]
09062	29568538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09063	29568782	tx	[3F]
09064	29568792	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09065	29569062	tx	[3F]
09066	29569069	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
09067	29569282	tx	[3F]
09068	29569290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
09069	29569534	tx	[3F]
09070	29569544	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
09071	29569782	tx	[3F]
09072	29569788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
